   1.6715501e+08	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	
   1.6723501e+08	       1.0625895	       1.0576716	       1.0972638	       1.0972254	       1.1322098	       1.1346416	       1.1310067	       1.1277732	       1.1449307	       1.1441960	       1.1772089	       1.1764944	
   1.6731501e+08	       1.0783327	       1.0786724	       1.1189695	       1.1201386	       1.1507542	       1.1546262	       1.1442022	       1.1472426	       1.1635883	       1.1591415	       1.1977453	       1.1906525	
   1.6739501e+08	       1.0823548	       1.0752853	       1.1181119	       1.1158596	       1.1499778	       1.1520883	       1.1431693	       1.1416802	       1.1639006	       1.1604401	       1.1957812	       1.1948827	
   1.6747501e+08	       1.0814920	       1.0757874	       1.1141650	       1.1124559	       1.1474529	       1.1497973	       1.1391923	       1.1442083	       1.1612179	       1.1574578	       1.1962846	       1.1908547	
   1.6755501e+08	       1.0794621	       1.0758777	       1.1118435	       1.1111724	       1.1466119	       1.1482888	       1.1368543	       1.1410880	       1.1609141	       1.1540402	       1.2026189	       1.1951553	
   1.6763501e+08	       1.0829285	       1.0751751	       1.1094948	       1.1119190	       1.1440586	       1.1492040	       1.1380707	       1.1388543	       1.1604494	       1.1564241	       1.1966884	       1.1883981	
   1.6771501e+08	       1.0774896	       1.0755971	       1.1054388	       1.1093468	       1.1444055	       1.1473281	       1.1405986	       1.1343884	       1.1622406	       1.1606471	       1.1989556	       1.1923817	
   1.6779501e+08	       1.0812926	       1.0758718	       1.1095810	       1.1130282	       1.1442105	       1.1475766	       1.1405985	       1.1358800	       1.1674324	       1.1626735	       1.1989347	       1.1854661	
   1.6787501e+08	       1.0785985	       1.0795695	       1.1119675	       1.1113655	       1.1428291	       1.1425262	       1.1348200	       1.1330095	       1.1638212	       1.1591665	       1.1909217	       1.1834649	
   1.6795501e+08	       1.0781928	       1.0790583	       1.1101634	       1.1138251	       1.1396222	       1.1417225	       1.1406701	       1.1378262	       1.1645210	       1.1587777	       1.1858014	       1.1797670	
   1.6803501e+08	       1.0810786	       1.0764156	       1.1133532	       1.1097154	       1.1391729	       1.1392109	       1.1372058	       1.1377609	       1.1625072	       1.1630216	       1.1831314	       1.1807991	
   1.6811501e+08	       1.0822849	       1.0751599	       1.1082920	       1.1085160	       1.1379207	       1.1404866	       1.1350936	       1.1340973	       1.1632113	       1.1594077	       1.1824320	       1.1788935	
   1.6819501e+08	       1.0804989	       1.0726526	       1.1110850	       1.1087064	       1.1345125	       1.1382816	       1.1361379	       1.1293688	       1.1637120	       1.1615563	       1.1784723	       1.1763035	
   1.6827501e+08	       1.0603945	       1.0578951	       1.0906949	       1.0922774	       1.1199968	       1.1223579	       1.1191568	       1.1145216	       1.1481046	       1.1445218	       1.1613995	       1.1583309	
   1.6835501e+08	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	
   1.6843501e+08	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	
   1.6851501e+08	       1.0574037	       1.0517675	       1.0809140	       1.0868588	       1.1165681	       1.1174349	       1.1075757	       1.1025049	       1.1420876	       1.1369238	       1.1583341	       1.1577476	
   1.6859501e+08	       1.0769216	       1.0728071	       1.1032568	       1.1078916	       1.1387580	       1.1375077	       1.1239079	       1.1150679	       1.1559381	       1.1528049	       1.1746979	       1.1770892	
   1.6867501e+08	       1.0805629	       1.0749010	       1.1088086	       1.1090463	       1.1356264	       1.1397747	       1.1236151	       1.1181929	       1.1566198	       1.1526692	       1.1775267	       1.1705083	
   1.6875501e+08	       1.0779802	       1.0771740	       1.1095051	       1.1112321	       1.1378328	       1.1368002	       1.1225512	       1.1179855	       1.1540898	       1.1526345	       1.1788252	       1.1721362	
   1.6883501e+08	       1.0800161	       1.0755835	       1.1091891	       1.1092558	       1.1385370	       1.1386813	       1.1275634	       1.1182743	       1.1473143	       1.1479275	       1.1758150	       1.1720054	
   1.6891501e+08	       1.0803172	       1.0769072	       1.1137058	       1.1107442	       1.1376671	       1.1357693	       1.1222987	       1.1206637	       1.1487222	       1.1508916	       1.1752875	       1.1697320	
   1.6899501e+08	       1.0780405	       1.0788913	       1.1082677	       1.1079127	       1.1386351	       1.1374235	       1.1262309	       1.1197298	       1.1469487	       1.1494686	       1.1730953	       1.1669642	
   1.6907501e+08	       1.0785144	       1.0768340	       1.1042848	       1.1121241	       1.1375030	       1.1378536	       1.1250535	       1.1227510	       1.1522322	       1.1493991	       1.1764683	       1.1710680	
   1.6915501e+08	       1.0743858	       1.0769187	       1.1066430	       1.1109541	       1.1325247	       1.1351398	       1.1292587	       1.1273425	       1.1464044	       1.1475306	       1.1765376	       1.1694148	
   1.6923501e+08	       1.0785444	       1.0785500	       1.1043295	       1.1049097	       1.1336861	       1.1347229	       1.1279514	       1.1279291	       1.1486902	       1.1498488	       1.1729000	       1.1689844	
   1.6931501e+08	       1.0758197	       1.0778970	       1.1042484	       1.1067816	       1.1341620	       1.1337264	       1.1263902	       1.1234619	       1.1475483	       1.1492684	       1.1755454	       1.1714421	
   1.6939501e+08	       1.0765794	       1.0739237	       1.1065641	       1.1079852	       1.1327406	       1.1313232	       1.1313476	       1.1235571	       1.1515841	       1.1494712	       1.1760451	       1.1700818	
   1.6947501e+08	       1.0762425	       1.0754330	       1.1052635	       1.1101041	       1.1327487	       1.1321247	       1.1305629	       1.1282703	       1.1476718	       1.1478234	       1.1731916	       1.1719556	
   1.6955501e+08	       1.0614812	       1.0593824	       1.0916733	       1.0943589	       1.1164166	       1.1174242	       1.1125904	       1.1136886	       1.1320034	       1.1321367	       1.1534562	       1.1513977	
   1.6963501e+08	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	
   1.6971501e+08	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	       0.0000000	
   1.6979501e+08	       1.0583243	       1.0529690	       1.0890069	       1.0878967	       1.1081220	       1.1132451	       1.1019305	       1.1072566	       1.1294243	       1.1274625	       1.1480923	       1.1449915	
   1.6987501e+08	       1.0815464	       1.0757878	       1.1083612	       1.1121059	       1.1291857	       1.1329923	       1.1268158	       1.1275115	       1.1484466	       1.1462396	       1.1632716	       1.1638702	
   1.6995501e+08	       1.0828223	       1.0746749	       1.1067444	       1.1098601	       1.1334251	       1.1291530	       1.1292190	       1.1299225	       1.1528926	       1.1459940	       1.1651938	       1.1648285	
   1.7003501e+08	       1.0814111	       1.0769267	       1.1066705	       1.1113777	       1.1307508	       1.1322546	       1.1289986	       1.1260141	       1.1501083	       1.1425786	       1.1618586	       1.1630708	
   1.7011501e+08	       1.0774605	       1.0762315	       1.1042778	       1.1135036	       1.1280130	       1.1295940	       1.1281229	       1.1230700	       1.1460321	       1.1440221	       1.1677877	       1.1617635	
